"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","Pythag","RankPythag","EM","RankEM"
1999,"Southeastern Louisiana",79.6536458333333,7,76.8952164474071,13,85.8979590348124,306,86.567488519226,308,104.966595657753,268,108.586563188191,282,0.068742479273788,303,-22.0190746689647,301
1999,"Yale",63.7196555555555,301,64.4416123860079,293,90.7451765205484,283,88.0708194693006,298,104.995178626244,270,110.188895143049,297,0.0706576411282809,302,-22.1180756737486,302
1999,"High Point",71.0896604938272,110,70.35316969172,102,100.173592696538,139,93.2698822634453,249,110.394844533243,307,115.642009001636,313,0.0778069765951246,300,-22.3721267381909,303
1999,"Army",70.4515625,134,70.2537960561733,106,83.9740566087971,309,86.8349674815385,304,103.420997410842,240,109.437325776406,291,0.0653484415574969,305,-22.6023582948678,304
1999,"The Citadel",65.7368357487923,275,66.0928159802114,257,88.2644046839144,298,86.3181199835805,309,104.994643675676,269,109.568596224711,293,0.0604900507311823,307,-23.2504762411304,305
1999,"Prairie View A&M",82.449,2,78.9298669592235,2,84.9291648997978,308,84.5573578075167,312,103.533740553746,242,107.861272506384,274,0.0573630082432035,310,-23.3039146988677,306
1999,"Brown",65.71875,277,66.2259486399789,254,92.5449780624966,263,90.8358250393075,281,110.423003577988,308,114.37876683488,309,0.0659699327921613,304,-23.5429417955727,307
1999,"Coastal Carolina",73.7033102766799,55,72.8026720501205,48,96.7985494610205,201,90.75291379538,283,110.473089810274,309,114.498323960736,310,0.0645960351245533,306,-23.7454101653563,308
1999,"Lehigh",69.9028846153846,155,68.8722891465878,166,87.5726057779856,299,88.2415975168887,297,105.290151578521,275,112.177022276311,305,0.0595245587500048,308,-23.935424759422,309
1999,"Western Carolina",72.527,73,71.7370667669887,65,82.9394700127906,312,84.9171834699579,311,109.932826861463,303,109.039410847908,285,0.0533841982621863,311,-24.1222273779504,310
1999,"New Hampshire",70.2449074074074,144,69.724655714833,132,91.3206451991392,277,89.7838078422019,290,111.099623943874,312,114.192523978514,308,0.0592153406013291,309,-24.4087161363124,311
1999,"Chicago St.",68.2965534979424,207,67.7164063199268,203,79.6826802978264,314,81.7812670751579,314,109.221178485366,298,106.587915324646,254,0.0453643922634578,313,-24.8066482494877,312
1999,"Liberty",73.7384837962963,53,72.1037334798354,56,94.4887255080525,236,89.7935594723932,289,112.717372832009,313,115.577556922197,312,0.0520090002192268,312,-25.7839974498041,313
1999,"Arkansas Pine Bluff",80.6150555555556,4,77.6656647566566,6,83.5179058773167,311,84.0291062872955,313,105.608911197169,278,110.800932435393,299,0.0399032074749498,314,-26.7718261480977,314
1999,"Howard",72.3567901234568,79,70.0897885710044,114,83.9433103812532,310,81.4165285851542,315,106.254197687226,287,109.8993023668,295,0.0307735900023807,315,-28.4827737816453,315
