kenpom_name,recent_efg_pct,recent_ts_pct,recent_3par,recent_ftr,recent_off_efg,recent_off_tov_pct,recent_orb_pct,recent_ftm_rate,recent_def_efg,recent_def_tov_pct,recent_avg_margin,recent_margin_trend,recent_win_pct,recent_pct_blowout_wins,recent_pct_close_losses,n_games,recent_win_pct_30d,recent_win_pct_60d,window_used,rank_trend_30d,rank_trend_60d,consensus_rank,rank_disagreement,momentum_score,conf_tourney_wins,conf_tourney_win_pct,conf_tourney_avg_margin,won_conf_tourney,kenpom_adj_em
Siena,0.4831991763333783,0.5477064382710759,0.2791055935082399,0.4233563086989857,0.4831991763333783,0.05265795794463551,0.241016821999768,0.3429866002934175,0.4734909595565333,0.09952619710898553,-0.8333333333333334,-4.714285714285714,0.5,0.3333333333333333,0.0,6,0.5,0.6428571428571429,30,-11.0,-13.666666666666666,189.0,6.97614984548545,-11.0,1.0,1.0,15.0,0.0,-3.13066
SMU,0.564846409390986,0.5882901113309236,0.3363730866894943,0.33435745183649324,0.564846409390986,0.06539808005352236,0.2944444444444444,0.21771440137865133,0.5231551714181404,0.07257602177788677,1.8,-8.8,0.4,0.5,0.6666666666666666,5,0.4,0.5384615384615384,30,3.3333333333333335,-3.3333333333333335,30.0,2.943920288775949,3.3333333333333335,0.0,0.0,0.0,0.0,18.716
South Alabama,0.5473531844499587,0.5779362357248312,0.44977817881043686,0.33516638677929,0.5473531844499587,0.10071459753918428,0.20376720554451455,0.23068797988152825,0.493967012425977,0.0694067325567043,4.166666666666667,-5.171428571428572,0.5,0.3333333333333333,0.3333333333333333,6,0.5,0.6428571428571429,30,14.666666666666666,28.0,189.0,11.045361017187261,14.666666666666666,0.0,0.0,0.0,0.0,-2.47184
South Florida,0.46982204481948914,0.5328201409645438,0.406366362459186,0.35604821471719855,0.46982204481948914,0.10156085349447681,0.3765541903539336,0.29405974486223924,0.45931033216362405,0.06945195027927624,17.5,7.6,1.0,0.75,0.0,4,1.0,0.8461538461538461,30,10.333333333333334,26.333333333333332,53.333333333333336,1.247219128924647,10.333333333333334,1.0,1.0,28.0,0.0,14.6119
St. Bonaventure,0.5281370935776334,0.5536310572605173,0.3150316400928966,0.25196725452758983,0.5281370935776334,0.08553387768766732,0.294669698117974,0.182328708045823,0.56301907338828,0.0814084351090858,-2.2,-6.2,0.2,1.0,0.5,5,0.2,0.3076923076923077,30,-13.333333333333334,-37.0,153.33333333333334,1.699673171197595,-13.333333333333334,0.0,0.0,0.0,0.0,1.21334
St. John's,0.4518148629340562,0.5063023836262238,0.31302494617594545,0.3834125981276249,0.4518148629340562,0.09066447647924478,0.28066515285194416,0.2825954595141241,0.4386127876227327,0.07599714772640247,9.0,-5.800000000000001,0.8,0.5,0.0,5,0.8,0.9166666666666666,30,-2.3333333333333335,9.333333333333334,19.0,4.96655480858378,-2.3333333333333335,0.0,0.0,0.0,0.0,24.8278
Syracuse,0.5304428974979822,0.5555489894797504,0.4245471258183122,0.253246345619227,0.5304428974979822,0.05101949521404747,0.2217677345537757,0.1776948255761815,0.6095887282979218,0.08904485640764132,-13.5,0.6,0.25,0.0,0.3333333333333333,4,0.25,0.25,30,-6.0,4.333333333333333,70.33333333333333,9.46337971105226,-6.0,0.0,0.0,0.0,0.0,10.7167
Tennessee,0.48838224355465726,0.5211472510148932,0.2801257490912663,0.30192132261097776,0.48838224355465726,0.08939187621280624,0.4790910091766885,0.21004729625419277,0.5085657820440429,0.07701340442327188,6.2,-5.1,0.6,0.3333333333333333,1.0,5,0.6,0.6666666666666666,30,3.6666666666666665,3.6666666666666665,16.0,1.4142135623730951,3.6666666666666665,0.0,0.0,0.0,0.0,25.9874
Texas A&M,0.5012516506319562,0.5342185414903191,0.3767694774570836,0.31417845689492546,0.5012516506319562,0.06502847490815769,0.28690095603458776,0.2172335408413507,0.5113765519551932,0.07816249941193516,-5.4,-3.7,0.4,0.0,0.0,5,0.4,0.5,30,-2.3333333333333335,9.0,37.0,4.08248290463863,-2.3333333333333335,0.0,0.0,0.0,0.0,19.2805
Towson,0.4742510498610043,0.5129586043691038,0.3269562902939611,0.33028183592594784,0.4742510498610043,0.050605871988884006,0.31331018518518516,0.2263722126929674,0.44180513528339616,0.058583592011768826,-0.25,-2.9,0.5,0.0,0.5,4,0.5,0.5833333333333334,30,-0.3333333333333333,2.0,171.0,15.748015748023622,-0.3333333333333333,0.0,0.0,0.0,0.0,-1.09649
Troy,0.5015018364220203,0.5472515152314441,0.5058361881575515,0.3683001598061938,0.5015018364220203,0.0641480581779931,0.38330261136712745,0.26849452671281954,0.46203326800341726,0.08089620112482901,4.0,-4.7,0.6,0.6666666666666666,0.5,5,0.6,0.6428571428571429,30,-32.333333333333336,-22.0,150.66666666666666,8.178562764256865,-32.333333333333336,0.0,0.0,0.0,0.0,0.903162
Tulane,0.49077145822545026,0.5335662360989033,0.4932610682529354,0.4027037718145163,0.49077145822545026,0.09817425096860484,0.20019894894894893,0.28499423516966965,0.49077607991787103,0.07473859388008132,-9.8,-9.8,0.6,0.0,0.0,5,0.6,0.38461538461538464,30,25.666666666666668,22.333333333333332,180.66666666666666,4.0276819911981905,25.666666666666668,0.0,0.0,-28.0,0.0,-2.14995
UAB,0.46087506330215705,0.5039022320968167,0.35711911883397424,0.35625316510785104,0.46087506330215705,0.08311063398649063,0.248666346269374,0.2466435020335818,0.46076818175006373,0.08388526236871281,2.75,-3.9,0.5,0.0,1.0,4,0.5,0.5833333333333334,30,12.0,-11.0,111.0,5.887840577551898,12.0,0.0,0.0,-4.0,0.0,4.53639
UCF,0.5756030701754387,0.6130528084028839,0.3244736842105263,0.2649780701754386,0.5756030701754387,0.09145273774131853,0.2544031830238727,0.2175328947368421,0.5011260656041513,0.07377707064432823,3.6,-3.3000000000000003,0.6,0.0,0.5,5,0.6,0.5384615384615384,30,0.6666666666666666,-10.0,48.0,1.4142135623730951,0.6666666666666666,0.0,0.0,0.0,0.0,16.3316
UCLA,0.5206586976963768,0.5488114036201679,0.39141777070915407,0.20569806743656188,0.5206586976963768,0.07497894824220983,0.2544712334053148,0.15566889431504652,0.5922424242424242,0.054796015823423624,-7.6,-5.4,0.4,0.5,0.3333333333333333,5,0.4,0.6153846153846154,30,-2.0,0.6666666666666666,41.0,0.816496580927726,-2.0,0.0,0.0,0.0,0.0,18.547
USC,0.4419038583175206,0.4965123361167357,0.36302182163187857,0.33554712207463633,0.4419038583175206,0.07700614681969228,0.3127127127127127,0.2567204301075269,0.539695716996476,0.10889235086242245,-17.75,4.5,0.0,0.0,0.25,4,0.0,0.3333333333333333,30,-9.666666666666666,-15.666666666666666,63.333333333333336,8.259674462242579,-9.666666666666666,0.0,0.0,0.0,0.0,12.312
Utah,0.48542381285641084,0.5204731157816065,0.3836019468400189,0.25458465411443065,0.48542381285641084,0.06728269704535374,0.28108672936259144,0.18591688965737693,0.529396040738592,0.09717930082078034,-6.0,-4.800000000000001,0.2,0.0,0.5,5,0.2,0.15384615384615385,30,10.0,25.666666666666668,110.0,5.354126134736337,10.0,0.0,0.0,0.0,0.0,4.96962
VCU,0.5246855225520388,0.5784763436394339,0.48868868155149936,0.48139021265117116,0.5246855225520388,0.09746019489568823,0.2972159090909091,0.35543907071887787,0.474962742175857,0.07722789773240042,7.75,-6.7,0.75,0.3333333333333333,0.0,4,0.75,0.9166666666666666,30,1.0,1.0,46.333333333333336,2.6246692913372702,1.0,0.0,0.0,0.0,0.0,16.974
Vanderbilt,0.5304005404213669,0.57945959648265,0.44726754149545317,0.34168308872433706,0.5304005404213669,0.0771216679085812,0.29018716992854926,0.27239691396789556,0.54043879267003,0.09191847753520266,0.4,-6.6000000000000005,0.4,0.0,0.6666666666666666,5,0.4,0.46153846153846156,30,-0.3333333333333333,-9.0,14.666666666666666,1.247219128924647,-0.3333333333333333,0.0,0.0,0.0,0.0,26.5891
Virginia,0.5433560572993136,0.5891940659276588,0.4785987857624697,0.34225308519503195,0.5433560572993136,0.0896233942623956,0.29079365079365077,0.27106194198642913,0.48389960608431437,0.10065829627907737,7.2,-5.700000000000001,0.8,0.5,0.0,5,0.8,0.8333333333333334,30,-0.6666666666666666,4.0,14.666666666666666,2.8674417556808756,-0.6666666666666666,0.0,0.0,0.0,0.0,26.2559
Virginia Tech,0.5651379226273462,0.5879430195013542,0.37859992994842284,0.19150328452615606,0.5651379226273462,0.06645218196347062,0.2723024995438788,0.14471411058534273,0.5658818640376018,0.0533264507855338,-3.0,-5.6,0.25,1.0,0.3333333333333333,4,0.25,0.4166666666666667,30,3.6666666666666665,2.6666666666666665,49.0,6.164414002968976,3.6666666666666665,0.0,0.0,0.0,0.0,13.8542
Michigan,0.4853789255717788,0.5464346306382512,0.29340799901949927,0.38370069031985354,0.4853789255717788,0.0461480826632396,0.26331392745185844,0.30858687076123203,0.5228255792064366,0.06884861273700052,-1.8,-5.400000000000001,0.4,0.0,0.3333333333333333,5,0.4,0.25,30,0.6666666666666666,-4.0,295.0,7.788880963698615,0.6666666666666666,0.0,0.0,0.0,0.0,39.4097
Wake Forest,0.5263566437211495,0.5845957172984726,0.4166194774090671,0.40288416137937955,0.5263566437211495,0.08271286458454498,0.3098245614035088,0.3283574547902824,0.5567147819832952,0.06245171716061086,-0.4,-3.900000000000001,0.6,0.0,0.5,5,0.6,0.4166666666666667,30,2.0,-8.333333333333334,70.0,4.546060565661952,2.0,0.0,0.0,0.0,0.0,10.6948
Washington,0.5595229800392844,0.5845758077580141,0.3326714046822743,0.2615480835589531,0.5595229800392844,0.08106886040014119,0.2208015513897867,0.18677668949408077,0.49699154690080277,0.08820383401608761,-0.5,-9.8,0.5,0.0,0.5,4,0.5,0.3076923076923077,30,-3.3333333333333335,10.666666666666666,51.333333333333336,3.6817870057290873,-3.3333333333333335,0.0,0.0,0.0,0.0,14.6928
Milwaukee,0.5430536226383266,0.5826459766297425,0.38871984649122804,0.3751922374044085,0.5430536226383266,0.10189418748644727,0.2807893368903187,0.276871415317139,0.5862703634085213,0.08171215012632019,0.0,-6.0,0.5,0.0,0.5,4,0.5,0.3076923076923077,30,-3.0,-68.66666666666667,255.0,13.490737563232042,-3.0,0.0,0.0,0.0,0.0,-8.14701
Winthrop,0.4647769088025442,0.5151997300732959,0.4080527451606485,0.44868904339009036,0.4647769088025442,0.08655088024130829,0.3433185507488913,0.3035422540852743,0.5011339027455969,0.07463093778784517,1.0,-2.4,0.5,0.0,1.0,4,0.5,0.8333333333333334,30,-3.3333333333333335,38.0,158.66666666666666,40.00277768133386,-3.3333333333333335,0.0,0.0,0.0,0.0,2.01539
Wisconsin,0.5540243021106882,0.5855224420186208,0.532412850400822,0.26735227544412893,0.5540243021106882,0.06972985564285776,0.27150595135414873,0.2040955758834381,0.5384813900870993,0.06619776566356585,4.0,-10.0,0.6,0.6666666666666666,0.0,5,0.6,0.6666666666666666,30,11.333333333333334,21.666666666666668,29.333333333333332,2.0548046676563256,11.333333333333334,0.0,0.0,0.0,0.0,20.982
Xavier,0.5642489124479327,0.604423352827576,0.40661787626807727,0.27175888946832993,0.5642489124479327,0.06382811908740214,0.250919068325075,0.22819328831296856,0.5685092612305727,0.06574355348748233,-0.6,-4.800000000000001,0.4,0.0,0.6666666666666666,5,0.4,0.3333333333333333,30,7.333333333333333,23.333333333333332,98.0,1.632993161855452,7.333333333333333,0.0,0.0,0.0,0.0,8.16446
Cal Baptist,0.4313691702956983,0.47506091208268186,0.38345278743322364,0.2884915019869955,0.4313691702956983,0.0556150831113309,0.3486902168690137,0.2133836197741578,0.44474062310949786,0.08894487253394895,0.75,-11.3,0.5,0.5,0.5,4,0.5,0.8181818181818182,30,-6.666666666666667,13.333333333333334,129.0,12.832251036613439,-6.666666666666667,0.0,0.0,0.0,0.0,4.45289
Utah Tech,0.5388621850690816,0.5760303141893096,0.4120088238708928,0.27934796238244514,0.5388621850690816,0.06225718179493754,0.22756294663728044,0.2175269940787182,0.4788492579223876,0.07186718013292018,-2.0,-5.9,0.6,0.0,0.0,5,0.6,0.6923076923076923,30,12.666666666666666,16.0,170.0,7.788880963698615,12.666666666666666,0.0,0.0,0.0,0.0,-1.70677
Arizona St.,0.5181818181818182,0.5586832329865121,0.32479684111387364,0.2922702193610779,0.5181818181818182,0.08363803892300711,0.2637498455073538,0.22378285093622688,0.5316606603799712,0.08183634163503847,0.25,-6.9,0.5,0.0,0.5,4,0.5,0.38461538461538464,30,10.0,18.666666666666668,67.33333333333333,3.2998316455372216,10.0,0.0,0.0,0.0,0.0,12.4545
Duke,0.5824033043646458,0.6263160386217242,0.44450253150562985,0.3645912558668198,0.5824033043646458,0.0961254633763391,0.34043478260869564,0.291310896258497,0.4274710961553067,0.05650630093715943,25.0,3.3000000000000003,1.0,0.6,0.0,5,1.0,0.9230769230769231,30,1.0,5.666666666666667,2.0,0.0,1.0,0.0,0.0,0.0,0.0,39.6167
East Carolina,0.5291053391053391,0.5667459898389504,0.3051707551707552,0.41694564694564695,0.5291053391053391,0.093118556542332,0.3232649365348856,0.28426647426647433,0.4983800412697324,0.09691692910277293,2.4,-4.800000000000001,0.6,0.3333333333333333,0.5,5,0.6,0.46153846153846156,30,9.0,38.333333333333336,263.3333333333333,5.557777333511022,9.0,1.0,1.0,16.0,0.0,-8.19091
Florida St.,0.5778666569461576,0.6222260641576551,0.4754484635684514,0.40954225597253036,0.5778666569461576,0.07943681987166036,0.2544709496701907,0.31100975072148507,0.5182917829391313,0.0596191385721084,7.0,-6.5,0.8,0.25,0.0,5,0.8,0.6666666666666666,30,21.333333333333332,35.333333333333336,72.66666666666667,1.247219128924647,21.333333333333332,0.0,0.0,0.0,0.0,11.7113
Iowa,0.5045529451494236,0.5512215534280018,0.4361918982921786,0.27594668718390036,0.5045529451494236,0.07733079304081208,0.2760880696364567,0.22719470736936645,0.5883680784624181,0.08918575509103385,-2.8,-4.3999999999999995,0.4,0.5,0.3333333333333333,5,0.4,0.6153846153846154,30,-7.666666666666667,-14.0,29.0,2.943920288775949,-7.666666666666667,0.0,0.0,0.0,0.0,22.2755
Kansas St.,0.507112534133842,0.5350599089788585,0.3611943104028728,0.28338516533871994,0.507112534133842,0.1040008911123825,0.19226572726572727,0.18714870197882766,0.506700749315519,0.09098354623374864,-8.8,-4.500000000000001,0.2,1.0,0.0,5,0.2,0.15384615384615385,30,-7.333333333333333,-25.666666666666668,98.0,1.4142135623730951,-7.333333333333333,0.0,0.0,0.0,0.0,6.9281
Kentucky,0.5327817247558025,0.5705286952972102,0.396034693123427,0.3496120496319898,0.5327817247558025,0.08752508238832882,0.3656162464985994,0.2569648165061924,0.5038865155517419,0.09570262431130669,1.0,-4.2,0.4,0.0,0.3333333333333333,5,0.4,0.6923076923076923,30,-0.3333333333333333,1.0,29.333333333333332,1.247219128924647,-0.3333333333333333,0.0,0.0,0.0,0.0,22.0386
Nevada,0.47103349852118326,0.5373437911567029,0.34948253716726624,0.5150292564578278,0.47103349852118326,0.08871479799348507,0.327744708994709,0.3791175819254637,0.5371016776788389,0.11142229873618477,-4.4,-3.3000000000000003,0.4,0.0,0.3333333333333333,5,0.4,0.5384615384615384,30,-9.0,7.666666666666667,70.33333333333333,5.436502143433363,-9.0,0.0,0.0,0.0,0.0,11.956
NJIT,0.46306821661216124,0.49997174262792354,0.31242380118503654,0.3608041646383065,0.46306821661216124,0.11143514767443405,0.21519204921422663,0.23544612685792116,0.5236072103465613,0.08684430160995295,-8.0,-6.6,0.25,0.0,0.0,4,0.25,0.6666666666666666,30,-6.0,32.0,316.6666666666667,4.4969125210773475,-6.0,0.0,0.0,0.0,0.0,-15.3622
Oklahoma St.,0.48956282333331513,0.5398186184881679,0.38797504863078636,0.3761611673087083,0.48956282333331513,0.08161140728686508,0.26616359447004606,0.28001243443866397,0.5591887931223807,0.08911627908749384,-9.0,-7.1000000000000005,0.2,0.0,0.25,5,0.2,0.3333333333333333,30,-12.666666666666666,1.0,76.66666666666667,4.496912521077347,-12.666666666666666,0.0,0.0,0.0,0.0,11.0545
Oregon,0.5166520442167558,0.5624766556362429,0.38549394618381055,0.3508667481134514,0.5166520442167558,0.10234926852174683,0.27205275567344533,0.2819826596381366,0.4618831168831169,0.1130213798190586,1.6,-4.2,0.6,0.0,0.5,5,0.6,0.25,30,-3.3333333333333335,-21.666666666666668,103.66666666666667,8.73053390247253,-3.3333333333333335,0.0,0.0,0.0,0.0,7.30702
Purdue,0.5815032643456185,0.6102247167111081,0.43894089161361477,0.29480690740668847,0.5815032643456185,0.08131823488349164,0.28994623655913976,0.22249279200188052,0.5720680777684068,0.045008535864984434,5.8,-8.9,0.4,1.0,0.3333333333333333,5,0.4,0.5384615384615384,30,3.6666666666666665,-1.6666666666666667,6.333333333333333,0.4714045207910317,3.6666666666666665,0.0,0.0,-8.0,0.0,31.1988
San Diego St.,0.4945114258839152,0.5486152963986851,0.37757520426418784,0.3993223777642524,0.4945114258839152,0.07122392116745264,0.3068651235058354,0.3057638466220329,0.4839005287291244,0.08281078693131845,1.4,-6.4,0.4,0.5,0.3333333333333333,5,0.4,0.6153846153846154,30,-4.333333333333333,18.666666666666668,47.0,3.559026084010437,-4.333333333333333,0.0,0.0,0.0,0.0,17.7891
South Carolina,0.4795540387899907,0.5360804856208434,0.4218418452618982,0.3592593131718836,0.4795540387899907,0.07858027808031046,0.2031985529922212,0.28704970345208436,0.5493776572124495,0.08001907366959807,-9.6,-4.9,0.2,0.0,0.0,5,0.2,0.15384615384615385,30,9.333333333333334,-1.3333333333333333,95.66666666666667,6.649979114420002,9.333333333333334,0.0,0.0,0.0,0.0,8.02448
Stanford,0.5316586050865969,0.5814969311001639,0.47464958131793833,0.38810721901492695,0.5316586050865969,0.10419974862507542,0.2827682186234818,0.30352954179019087,0.5006178930160395,0.06171345379654312,4.25,-6.7,0.5,0.5,0.5,4,0.5,0.4166666666666667,30,-3.6666666666666665,-0.6666666666666666,72.0,1.632993161855452,-3.6666666666666665,0.0,0.0,0.0,0.0,12.6533
Texas Tech,0.601158714822744,0.6290924669694492,0.47739187054463994,0.2983499649963436,0.601158714822744,0.04476576967636786,0.3453795853269538,0.22190126998404539,0.46719471246493205,0.08293910220283657,9.4,-3.5,0.8,0.25,1.0,5,0.8,0.7692307692307693,30,5.333333333333333,4.0,16.0,1.632993161855452,5.333333333333333,0.0,0.0,0.0,0.0,27.6549
Valparaiso,0.5412852562408611,0.5843443646693588,0.3885512276189302,0.4623208193130502,0.5412852562408611,0.05980738156391754,0.28356235794565965,0.3244206907081491,0.5532091295000928,0.05684141691112739,2.8,-0.8,0.8,0.0,1.0,5,0.8,0.6923076923076923,30,8.0,52.333333333333336,146.0,2.943920288775949,8.0,0.0,0.0,0.0,0.0,1.18046
West Virginia,0.4974400529442546,0.5281386095439696,0.42266412272104875,0.2762670924449184,0.4974400529442546,0.09472401750755655,0.3307280379457799,0.18947687263491003,0.4904171606768136,0.09939928783405977,-0.6,-4.2,0.4,0.0,0.3333333333333333,5,0.4,0.5,30,0.3333333333333333,15.333333333333334,60.666666666666664,1.699673171197595,0.3333333333333333,0.0,0.0,0.0,0.0,13.3725
Wichita St.,0.4863221526013762,0.5374493236041976,0.2891358980803777,0.40807649861553513,0.4863221526013762,0.052093073209665566,0.38398307081233907,0.2964648747269937,0.4641562180694915,0.07108949758771227,8.4,2.9000000000000004,1.0,0.2,0.0,5,1.0,0.7692307692307693,30,0.3333333333333333,5.666666666666667,90.0,2.943920288775949,0.3333333333333333,1.0,1.0,17.0,0.0,8.91155
Butler,0.48526149613453745,0.5470148723736873,0.2709252744909924,0.46689306145654086,0.48526149613453745,0.05422289726167019,0.28125,0.35374301284119003,0.5631802721088435,0.06664689140819338,-1.75,-5.1,0.5,0.0,0.0,4,0.5,0.38461538461538464,30,-1.3333333333333333,-25.666666666666668,76.0,7.874007874011811,-1.3333333333333333,0.0,0.0,0.0,0.0,10.2164
Creighton,0.49436280700431645,0.541284839330195,0.4202697318147365,0.3233775179352043,0.49436280700431645,0.06821040222828259,0.2257738683448623,0.253469340742771,0.5333236169151663,0.100528230228678,-7.4,-1.0000000000000004,0.2,0.0,0.5,5,0.2,0.25,30,-4.666666666666667,-29.666666666666668,80.0,3.559026084010437,-4.666666666666667,0.0,0.0,0.0,0.0,10.3276
Indiana,0.527339174800355,0.5565129724265411,0.5273946317657499,0.24016969831410828,0.527339174800355,0.0326427930765842,0.10945048309178743,0.17906610470275067,0.5956006139829669,0.06837946052144175,-16.5,4.6,0.0,0.0,0.25,4,0.0,0.4166666666666667,30,-5.0,-10.333333333333334,40.0,2.943920288775949,-5.0,0.0,0.0,-13.0,0.0,17.8907
La Salle,0.4288358031038577,0.49639188043170346,0.3506558503305413,0.4662088643302046,0.4288358031038577,0.10128628240124507,0.31052691346808997,0.3370383113958261,0.5314377438210569,0.10496762235183058,-5.5,-8.6,0.25,0.0,0.3333333333333333,4,0.25,0.25,30,23.0,41.0,213.33333333333334,18.208667044996886,23.0,0.0,0.0,-7.0,0.0,-5.47246
Loyola Marymount,0.5579846903982542,0.5972488340221558,0.33715235156392076,0.3506018139661757,0.5579846903982542,0.09335298099708075,0.21627919037458512,0.26822078446081105,0.5534097769201723,0.07062519822988661,1.75,-5.3,0.5,0.0,1.0,4,0.5,0.3333333333333333,30,1.6666666666666667,-16.333333333333332,144.0,14.719601443879744,1.6666666666666667,0.0,0.0,0.0,0.0,1.3142
LSU,0.49438022784446345,0.547701023033947,0.3133329285643451,0.3373239507881864,0.49438022784446345,0.05974168151680821,0.2798207628811077,0.270659267489562,0.5427343350633824,0.06259436724379014,-5.8,-4.3,0.2,0.0,0.25,5,0.2,0.23076923076923078,30,-4.666666666666667,-19.0,61.333333333333336,6.018490028422596,-4.666666666666667,0.0,0.0,0.0,0.0,13.6515
Mississippi St.,0.5699722654009755,0.5815322506317673,0.4638279647312461,0.3018476345476835,0.5699722654009755,0.08154130665476972,0.2443968333623506,0.18014138406785446,0.5663164667442769,0.07820266571179738,-7.8,-10.3,0.4,0.0,0.0,5,0.4,0.25,30,1.3333333333333333,-5.666666666666667,89.33333333333333,5.734883511361751,1.3333333333333333,0.0,0.0,0.0,0.0,7.83009
New Mexico,0.5349337171289842,0.5695034783792181,0.39388350720317933,0.3939363892761566,0.5349337171289842,0.08296625263908165,0.30467744530244534,0.26332167523997246,0.49538006294471815,0.07889982374041125,9.25,-12.9,0.75,0.3333333333333333,0.0,4,0.75,0.6666666666666666,30,3.3333333333333335,12.333333333333334,44.333333333333336,1.8856180831641267,3.3333333333333335,0.0,0.0,0.0,0.0,16.7608
Rutgers,0.4876358466469071,0.5488805769828945,0.3018651051832574,0.39664329260946046,0.4876358466469071,0.08874989775157406,0.18755999697176168,0.3142196197498735,0.546794003868472,0.06262760538872376,0.4,-6.800000000000001,0.6,0.0,0.0,5,0.6,0.25,30,10.666666666666666,21.333333333333332,142.33333333333334,16.048537489614297,10.666666666666666,1.0,1.0,4.0,0.0,1.10732
USC Upstate,0.46637461297780386,0.49979829444289,0.3509341633376631,0.2454362015864847,0.46637461297780386,0.09597019588656165,0.2888088922571681,0.17540622013087273,0.5079254828108268,0.0992779186816041,-2.2,-4.2,0.4,0.0,0.3333333333333333,5,0.4,0.38461538461538464,30,-7.666666666666667,-28.333333333333332,287.3333333333333,4.4969125210773475,-7.666666666666667,0.0,0.0,0.0,0.0,-11.6687
Temple,0.5042736870972165,0.5389482315147553,0.32793637734814207,0.3701406828465652,0.5042736870972165,0.058438166429630914,0.2530742565225324,0.2474614013437543,0.5195023041474655,0.07754190973187043,-6.0,-0.5,0.0,0.0,0.6,5,0.0,0.3076923076923077,30,-24.666666666666668,-20.666666666666668,167.0,6.683312551921141,-24.666666666666668,0.0,0.0,-6.0,0.0,-0.347987
UC Davis,0.5284091541283842,0.5937505151163002,0.4518010655106134,0.4981300365230501,0.5284091541283842,0.09604558365155172,0.2679584826762246,0.39106715178623586,0.537591678003194,0.09024798610315457,4.25,-6.9,0.5,0.5,1.0,4,0.5,0.6153846153846154,30,-1.3333333333333333,9.0,175.33333333333334,19.737161790783283,-1.3333333333333333,0.0,0.0,0.0,0.0,0.960542
Boston College,0.49040836724494896,0.5110221948366098,0.43552480902405943,0.24540177530282475,0.49040836724494896,0.05804672624884204,0.2795681692859112,0.15113600342685798,0.564714509309704,0.09547523897380876,-12.8,-5.9,0.2,0.0,0.0,5,0.2,0.25,30,-16.0,20.0,151.0,16.391054470858997,-16.0,0.0,0.0,0.0,0.0,0.517822
Florida,0.59799010108743,0.6375020044697621,0.34518297113909513,0.3804675115041237,0.59799010108743,0.0848626843748296,0.4224332610031201,0.2923724810795419,0.4481654418692293,0.0913010169234958,17.8,4.9,1.0,0.4,0.0,5,1.0,0.9166666666666666,30,1.6666666666666667,18.333333333333332,5.333333333333333,1.247219128924647,1.6666666666666667,0.0,0.0,0.0,0.0,34.9852
LIU Brooklyn,0.588384628416075,0.616534820494713,0.30881838869260253,0.34009723097773414,0.588384628416075,0.11309002057269113,0.27751811594202896,0.24481111713816114,0.4956958784050361,0.09456570309709773,6.666666666666667,-4.228571428571429,0.6666666666666666,0.5,0.5,6,0.6666666666666666,0.7857142857142857,30,-16.666666666666668,-34.333333333333336,215.33333333333334,13.888444437333106,-16.666666666666668,0.0,0.0,0.0,0.0,
North Texas,0.4751713758165371,0.5186159575912656,0.2878662198017037,0.3456320501481792,0.4751713758165371,0.08349920043435557,0.3147772657450077,0.24521249359959035,0.5491137693755592,0.060034446464110644,0.2,-1.5,0.6,0.0,0.5,5,0.6,0.5384615384615384,30,12.0,-2.0,147.0,3.7416573867739413,12.0,1.0,1.0,4.0,0.0,1.788
Northern Iowa,0.5927997108887401,0.6116553064940268,0.41165487900392084,0.22076370764387926,0.5927997108887401,0.1030233433692364,0.16624338624338625,0.15643336638138078,0.4991009099761826,0.07877789325637734,12.6,-7.5,0.6,1.0,1.0,5,0.6,0.5384615384615384,30,15.333333333333334,-7.666666666666667,85.33333333333333,0.4714045207910317,15.333333333333334,1.0,1.0,22.0,0.0,9.49938
Ohio,0.4984749455337691,0.5328522301310334,0.343417965476789,0.33952362996480645,0.4984749455337691,0.06923619662527453,0.24045709703287893,0.23203033350092173,0.5313635917084193,0.06189739943559289,-2.0,-9.6,0.5,0.0,0.0,4,0.5,0.45454545454545453,30,6.0,-14.0,220.0,4.242640687119285,6.0,0.0,0.0,0.0,0.0,-5.25078
Portland,0.5265820318440342,0.5799510611315892,0.38867457191520427,0.4021615240731166,0.5265820318440342,0.10273333032995498,0.20170668633937,0.31249581799933085,0.5863853907339724,0.11881532432588326,-12.0,-16.6,0.25,0.0,0.0,4,0.25,0.3333333333333333,30,-23.0,16.333333333333332,227.66666666666666,18.78533707147383,-23.0,0.0,0.0,0.0,0.0,-3.16816
Quinnipiac,0.43378665803936267,0.4761230535525852,0.35650754668582196,0.3937903044411124,0.43378665803936267,0.06891624690554092,0.37290975849799385,0.2510766417308557,0.46566165259207126,0.0834888576893987,0.2,-3.8000000000000003,0.4,0.0,0.3333333333333333,5,0.4,0.5,30,-2.0,-48.666666666666664,200.66666666666666,7.71722460186015,-2.0,1.0,1.0,4.0,0.0,-4.02843
Robert Morris,0.5895241200056773,0.6197200000248566,0.3993320204385778,0.2812083067206018,0.5895241200056773,0.09164460297658764,0.3540469505028079,0.21112234759775741,0.47331607941239084,0.09574877774849255,16.75,-1.7,1.0,0.5,0.0,4,1.0,0.7692307692307693,30,34.333333333333336,37.0,154.33333333333334,2.0548046676563256,34.333333333333336,0.0,0.0,0.0,0.0,1.60728
